name,price,address,category_code,scan_date
Canon EOS Rebel T7i Digital Camera: 24 Megapixel 1080p HD Video DSLR Bundle with Wide Angle 18-55mm Lens 32GB SD Card Mini Tripod Filter Kit & Flash - Professional Vlogging Sports & Action Cameras,769,https://www.amazon.com/Canon-Rebel-T7i-Digital-Camera/dp/B06XC6BRNP/ref=sr_1_329/143-6056308-4595724?s=photo&ie=UTF8&qid=1544518752&sr=1-329&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Orignal SJCAM SJ6 LEGEND Dual Screen 2â€_ LCD Touch Screen 2880Ã—2160 Novatek NT96660 Panasonic MN34120PA CMOS 4K Ultra HD Sport DV Action Camera Black+extra 1 battery,129,https://www.amazon.com/Orignal-SJCAM-2880%C3%972160-Panasonic-MN34120PA/dp/B01MG5GGQR/ref=sr_1_361/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-361&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Fujinon XF1.4X TC WR,449,https://www.amazon.com/Fujifilm-Fujinon-XF1-4X-TC-WR/dp/B016S28HBW/ref=sr_1_375/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-375&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Lenses / Camera & Photo: Electronics,2018-12-11
Nikon AF NIKKOR 1923 35mm f/2D Lens with Auto Focus for Nikon DSLR Cameras,386,https://www.amazon.com/Nikon-NIKKOR-1923-Focus-Cameras/dp/B00005LE72/ref=sr_1_377/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-377&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Lenses / Camera & Photo: Electronics,2018-12-11
Olympus M.ZUIKO DIGITAL ED 12-50mm F3.5-6.3 EZ Lens (Black),499,https://www.amazon.com/Olympus-M-ZUIKO-DIGITAL-12-50mm-F3-5-6-3/dp/B0073AIXOA/ref=sr_1_378/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-378,Lenses / Camera & Photo: Electronics,2018-12-11
Canon EOS Rebel T6 Digital SLR Camera + EF-S 18-55mm is II Lens + 58mm Telephoto & Wide Lenses + Case + Flash + ND & UV Filter Set + 48GB SD Memory + Tripod + Full Accessory Kit,419,https://www.amazon.com/Digital-International-Version-Telephoto-Accessory/dp/B01IO2XVSS/ref=sr_1_330/143-6056308-4595724?s=photo&ie=UTF8&qid=1544518752&sr=1-330&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Fujifilm X-E3 Mirrorless Digital Camera w/XF23mmF2 R WR Kit - Black,"1,049",https://www.amazon.com/Fujifilm-X-E3-Mirrorless-XF23mmF2-Kit/dp/B0759G5XRK/ref=sr_1_332/143-6056308-4595724?s=photo&ie=UTF8&qid=1544518752&sr=1-332,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Olympus PEN-F (Body-Only) (Silver),999,https://www.amazon.com/Olympus-V204060SU000-PEN-F-Body-Only-Silver/dp/B01AW10GM8/ref=sr_1_333/143-6056308-4595724?s=photo&ie=UTF8&qid=1544518752&sr=1-333,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Panasonic AG-UX90 4K Professional Camcorder,"1,795",https://www.amazon.com/Panasonic-AG-UX90-4K-Professional-Camcorder/dp/B01LZ6614R/ref=sr_1_362/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-362&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Canon XF405 Professional Camcorder,"3,199",https://www.amazon.com/Canon-XF405-Professional-Camcorder/dp/B075LC1XFR/ref=sr_1_363/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-363&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Blackmagic Design HyperDeck Studio 2,995,https://www.amazon.com/Blackmagic-Design-HyperDeck-Studio-2/dp/B00FYGOA56/ref=sr_1_364/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-364&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
"Sony NEX-FS100U Super 35mm Sensor Camcorder, without Lens","3,062",https://www.amazon.com/Sony-NEX-FS100U-Sensor-Camcorder-without/dp/B00796NCY4/ref=sr_1_365/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-365&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Pentax 21977 DA 18-135mm f/3.5-5.6 ED AL (IF) DC WR Lens for Pentax Digital SLR cameras,349,https://www.amazon.com/Pentax-21977-18-135mm-3-5-5-6-Digital/dp/B0043RTLA6/ref=sr_1_379/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-379&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Lenses / Camera & Photo: Electronics,2018-12-11
Tamron 28-300mm F/3.5-6.3 Di VC PZD Zoom Lens for Canon EF Cameras,599,https://www.amazon.com/Tamron-28-300mm-3-5-6-3-Canon-Cameras/dp/B00LC6LMD0/ref=sr_1_380/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-380&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Lenses / Camera & Photo: Electronics,2018-12-11
Nikon AF FX NIKKOR 24-85mm f/2.8-4D IF Zoom Lens with Auto Focus for Nikon DSLR Cameras,741,https://www.amazon.com/Nikon-NIKKOR-24-85mm-2-8-4D-Cameras/dp/B00005LE74/ref=sr_1_381/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-381&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Lenses / Camera & Photo: Electronics,2018-12-11
Panasonic LUMIX DMC-LX10K Digital Camera with 64GB SD Card and Case,579,https://www.amazon.com/Panasonic-LUMIX-DMC-LX10K-Digital-Camera-x/dp/B01MZ2GPG8/ref=sr_1_335/143-6056308-4595724?s=photo&ie=UTF8&qid=1544518752&sr=1-335&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Canon PowerShot Elph 180 Digital Camera (Silver) with 32GB Card + Battery & Charger + Case + Flex Tripod + Reader + Kit,154,https://www.amazon.com/Canon-PowerShot-Digital-Battery-Charger/dp/B01ANYCIMU/ref=sr_1_336/143-6056308-4595724?s=photo&ie=UTF8&qid=1544518752&sr=1-336,Digital Cameras / Camera & Photo: Electronics,2018-12-11
MIOPS Smart Professional High-Speed Camera Trigger with Smartphone Compatibility and N1 Cable for Nikon (MC-30),219,https://www.amazon.com/MIOPS-Professional-High-Speed-Smartphone-Compatibility/dp/B0143ENSPC/ref=sr_1_366/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-366&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Nikon AF-S FX NIKKOR 24mm f/1.8G ED Fixed Lens with Auto Focus for Nikon DSLR Cameras,746,https://www.amazon.com/Nikon-NIKKOR-Fixed-Focus-Cameras/dp/B013D1BBBY/ref=sr_1_383/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-383&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Lenses / Camera & Photo: Electronics,2018-12-11
Sigma 70-300mm f/4-5.6 DG APO Macro Motorized Telephoto Zoom Lens for Nikon SLR Cameras,169,https://www.amazon.com/Sigma-70-300mm-Motorized-Telephoto-Cameras/dp/B0012X61U2/ref=sr_1_384/138-6560672-0274056?s=photo&ie=UTF8&qid=1544518753&sr=1-384&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Lenses / Camera & Photo: Electronics,2018-12-11
Parrot Bebop 2 Drone Camera Accessory (White),149,https://www.amazon.com/Parrot-Bebop-Drone-Camera-Accessory/dp/B01B4PUW0C/ref=sr_1_370/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-370&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
DJI Zenmuse H4-3D Gimbal for Phantom 2,198,https://www.amazon.com/DJI-Zenmuse-H4-3D-Gimbal-Phantom/dp/B00SG9D3IS/ref=sr_1_372/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-372&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Walkera F210 FPV Racing Drone RC Quadcoper RTF (Devo 7 + Battery + Camera + OSD + Charger),279,https://www.amazon.com/Walkera-Racing-Quadcoper-Battery-Charger/dp/B01BBHYZEW/ref=sr_1_373/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-373&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
FalconEyes RX-29TDX Bi-Color Dimmable 3000K-5600K 100W Waterproof Flexible Studio Light with RX-29TDXSBHC Honeycomb Grid Softbox for Photography (29TDX+RX-29TDXSBHC),409,https://www.amazon.com/FalconEyes-3000K-5600K-Waterproof-RX-29TDXSBHC-Photography/dp/B073JBPKBT/ref=sr_1_374/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-374&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Audio-Technica Condenser Microphone (AT899),269,https://www.amazon.com/Audio-Technica-AT899-Subminiature-Omnidirectional-Microphone/dp/B000ZLQ3Y6/ref=sr_1_375/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-375&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Profoto 24 In. OCF Beauty Dish (White),199,https://www.amazon.com/Profoto-OCF-Beauty-Dish-White/dp/B01CIJ1WXO/ref=sr_1_376/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-376&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Sony ECM-W1M Bluetooth Wireless Microphone System for HandyCam Camcorder,170,https://www.amazon.com/Sony-ECM-W1M-Bluetooth-Microphone-Camcorder/dp/B00HWGZSZM/ref=sr_1_377/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-377&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
"DJI Drone, UAV Ultra High Brightness Crystal Sky, 7.85""Â  - Black - CP.BX.000224",995,https://www.amazon.com/DJI-Drone-Ultra-Brightness-Crystal/dp/B0756G6CKS/ref=sr_1_378/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-378&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
DJI Phantom 4 Quadcopter Drone Aircraft + SANDISK 32GB Micro SD Card + PhotoKing Ultra Gentle Fiber Cleaning Cloth,889,https://www.amazon.com/DJI-Quadcopter-Aircraft-PhotoKing-Cleaning/dp/B07CC4X43G/ref=sr_1_379/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-379&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Sony DCR-SR68 Handycam Camcorder 80GB HDD 60XOptical/2000X Digital Zoom,436,https://www.amazon.com/Sony-DCR-SR68-Handycam-Camcorder-60XOptical/dp/B004E2MKC6/ref=sr_1_382/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-382&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Profoto B1 500 AirTTL Location Kit,"3,299",https://www.amazon.com/Profoto-500-AirTTL-Location-Kit/dp/B00KB688EI/ref=sr_1_383/131-5750200-4516511?s=photo&ie=UTF8&qid=1544518754&sr=1-383&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Nikon D750 FX-format Digital SLR Camera Body,"1,396",https://www.amazon.com/Nikon-D750-FX-format-Digital-Camera/dp/B0060MVJ1Q/ref=sr_1_385/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-385&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
Nikon D750 FX-format Digital SLR Camera w/ 24-120mm f/4G ED VR Auto Focus-S NIKKOR Lens,"1,896",https://www.amazon.com/Nikon-FX-format-Digital-24-120mm-Focus-S/dp/B0060MVLXC/ref=sr_1_386/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-386&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
Nikon COOLPIX P900 Digital Camera with 83x Optical Zoom and Built-In Wi-Fi(Black),596,https://www.amazon.com/Nikon-COOLPIX-Digital-Camera-Optical-x/dp/B00U2W4JEY/ref=sr_1_388/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-388&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
Davis & Sanford PROVISTA18 Tripod with FM18 Head,159,https://www.amazon.com/Davis-Sanford-PROVISTA18-Tripod-FM18/dp/B00295RB06/ref=sr_1_390/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-390&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
"Canon EF 16-35mm f/4L is USM Lens w/Advanced Photo and Travel Bundle - Includes: Altura Photo Sling Backpack, UV-CPL-ND4, Camera Cleaning Set",999,https://www.amazon.com/Canon-16-35mm-Advanced-Travel-Bundle/dp/B00YTACQBS/ref=sr_1_394/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-394&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
Bluetooth LCD HD Video Projector 4200 Lumen 1280x800 Wxga Native Android 6.0 WiFi Home Cinema Theater Projector Support 1080P HDMI Wireless Screen Cast Apps for Outdoor Entertainment PS4 DVD Wii Xbox,445,https://www.amazon.com/Bluetooth-Projector-1280x800-Wireless-Entertainment/dp/B07F251YGG/ref=sr_1_395/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-395,Camera & Photo: Electronics,2018-12-11
Rokinon 100mm F2.8 ED UMC Full Frame Telephoto Macro Lens for Sony E-Mount Interchangeable Lens Cameras,499,https://www.amazon.com/Rokinon-Telephoto-Mount-Interchangeable-Cameras/dp/B00VBHS1UW/ref=sr_1_396/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-396&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
Rokinon 100mm F2.8 ED UMC Full Frame Telephoto Macro Lens for Canon EF Digital SLR Cameras,499,https://www.amazon.com/Rokinon-100mm-Telephoto-Digital-Cameras/dp/B00VBHS1O8/ref=sr_1_397/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-397&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
Nikon D5500 DX-format Digital SLR w/ 18-140mm VR Kit (Black),809,https://www.amazon.com/Nikon-D5500-DX-format-Digital-18-140mm/dp/B00RUBJUSK/ref=sr_1_402/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-402,Camera & Photo: Electronics,2018-12-11
Nikon D5500 DX-format Digital SLR w/ 18-55mm VR II Kit (Red),699,https://www.amazon.com/Nikon-D5500-DX-format-Digital-18-55mm/dp/B00RUBJP58/ref=sr_1_403/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-403,Camera & Photo: Electronics,2018-12-11
Canon EF-S 10-22mm f/3.5-4.5 USM SLR Lens for EOS Digital SLRs,599,https://www.amazon.com/Canon-EF-S-10-22mm-3-5-4-5-Digital/dp/B0002Y5WXE/ref=sr_1_407/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-407&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
Canon EOS Rebel T6 DSLR Camera Bundle with Canon EF-S 18-55mm f/3.5-5.6 IS II Lens + 2pc SanDisk 32GB Memory Cards + Accessory Kit,419,https://www.amazon.com/Canon-18-55mm-3-5-5-6-SanDisk-Accessory/dp/B01MQIFINS/ref=sr_1_408/138-8292975-6035215?s=photo&ie=UTF8&qid=1544518754&sr=1-408&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Camera & Photo: Electronics,2018-12-11
DJI Zenmuse X5 Gimbal and 4K Camera (Lens Excluded),"1,054",https://www.amazon.com/DJI-Zenmuse-Gimbal-Camera-Excluded/dp/B015EOBHNU/ref=sr_1_386/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-386&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
"MyStudio MS20J Tabletop Photo Studio Lightbox with 5000K Lighting, 12pc Jewelry Photography Tool Kit, Bonus Tripod",278,https://www.amazon.com/MyStudio-MS20J-Tabletop-Lightbox-Photography/dp/B003D3NFAS/ref=sr_1_388/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-388&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Kodak PIXPRO SP360 Action Cam with Extreme Accessory Pack,114,https://www.amazon.com/Kodak-SP360-Extreme-Accessory-Pack/dp/B00PGNFEP2/ref=sr_1_390/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-390&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
New Kamerar Digital Matte Box MAX-1.1 For Video and DSLR Camera Rigs and Cages,164,https://www.amazon.com/Kamerar-Digital-Matte-MAX-1-1-Camera/dp/B00EOU17DQ/ref=sr_1_391/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-391&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Profoto 254712 RFi 5-Feet Octa Softbox (Black),405,https://www.amazon.com/Profoto-254712-5-Feet-Softbox-Black/dp/B009JZ04B2/ref=sr_1_393/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-393&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
"Solo,The Smart Drone, 3-Axis Gimbal for GoPro. Model #GB11A",419,https://www.amazon.com/Smart-Drone-3-Axis-Gimbal-GoPro/dp/B00X97F4R0/ref=sr_1_394/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-394&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Canon EOS 5DS Digital SLR (Body Only),"3,499",https://www.amazon.com/Canon-EOS-Digital-Body-Only/dp/B00T3ERPT8/ref=sr_1_338/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-338&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
AudioQuest Chocolate High Speed HDMI Cable with Ethernet (6.7 feet/2 meters),139,https://www.amazon.com/AudioQuest-Chocolate-Speed-Ethernet-meters/dp/B0034HQX8O/ref=sr_1_395/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-395&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Saramonic 5.8Ghz Wireless Lavalier Microphone System 3 Bodypack Transmitters & Receiver Kit Professional Video Microphone (VMICLINK5),799,https://www.amazon.com/Saramonic-VmicLink5-Wireless-Microphone-Transmitters/dp/B074GDT1WV/ref=sr_1_398/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-398&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
"Kodak PIXPRO Friendly Zoom FZ152-RD 16MP Digital Camera with 15X Optical Zoom and 3"" LCD (Red)",119,https://www.amazon.com/Kodak-Friendly-FZ152-RD-Digital-Optical/dp/B01H3BSGU4/ref=sr_1_341/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-341,Digital Cameras / Camera & Photo: Electronics,2018-12-11
"Sony a99II 42.4MP Digital SLR Camera with 3"" LCD, Black (ILCA99M2)","3,198",https://www.amazon.com/Sony-42-4MP-Digital-Camera-ILCA99M2/dp/B01LYKDVU9/ref=sr_1_342/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-342&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Fujifilm X-T2 Mirrorless Digital Camera Body - Graphite Silver,"1,299",https://www.amazon.com/Fujifilm-X-T2-Mirrorless-Digital-Body/dp/B01N7MXJUH/ref=sr_1_344/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-344&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
"Canon EOS M100 Mirrorless Camera w/15-45mm Lens & 55-200mm Lens - Wi-Fi, Bluetooth, and NFC Enabled (Black)",629,https://www.amazon.com/Canon-Mirrorless-Camera-15-45mm-55-200mm/dp/B074VHT4JL/ref=sr_1_345/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-345,Digital Cameras / Camera & Photo: Electronics,2018-12-11
"Panasonic HC-WXF1K 4K UHD Camcorder, 24x Leica Dicomar Lens, Bundle with 32GB SDHC Card, Video Bag, 62mm Filter Kit, Cleaning Kit, Memory Wallet, Card Reader",897,https://www.amazon.com/Panasonic-HC-WXF1K-Camcorder-Dicomar-Cleaning/dp/B07FY93JLM/ref=sr_1_400/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-400&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
"Pentax K-1 Mark II  36MP Weather Resistant DSLR with 3.2"" TFT LCD, Body Only, Black","1,896",https://www.amazon.com/Pentax-Mark-II-Weather-Resistant/dp/B079SFBQH4/ref=sr_1_347/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-347&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Sony DSCRX10/B Cybershot 20.2 MP Digital Still Camera with 3-Inch LCD Screen,798,https://www.amazon.com/Sony-DSCRX10-Cybershot-Digital-Camera/dp/B00FRHTSMW/ref=sr_1_348/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-348&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Manfrotto MVR901ECPL Clamp on Remote for Panasonic and LANC (Black),159,https://www.amazon.com/Manfrotto-MVR901ECPL-Clamp-Remote-Panasonic/dp/B006C23ZO8/ref=sr_1_406/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-406&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
"Eyoyo A5 5 inch IPS 1920x1080 Field DSLR On-Camera Video Monitor Support 4K HDMI Signal Input and Output, Portable and Mini Monitor Compatible for Sony A6 A7 GH4,Canon Nikon Zhiyun Gimbals Stabilizer",139,https://www.amazon.com/Eyoyo-1920x1080-Portable-Compatible-Stabilizer/dp/B07DJ843RK/ref=sr_1_407/145-2253386-4513454?s=photo&ie=UTF8&qid=1544518755&sr=1-407&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A10000-99999999,Video / Camera & Photo: Electronics,2018-12-11
Canon EOS 7D 18 MP CMOS Digital SLR Camera Body Only (discontinued by manufacturer),799,https://www.amazon.com/Canon-Digital-Camera-discontinued-manufacturer-x/dp/B002NEGTTW/ref=sr_1_349/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-349&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Fujifilm X-E3 Mirrorless Digital Camera w/XF18-55mm Lens Kit - Black,"1,099",https://www.amazon.com/Fujifilm-X-E3-XF18-55mm-Lens-Kit/dp/B0759HGV78/ref=sr_1_350/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-350,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Canon PowerShot SX60 HS Digital Camera - Wi-Fi Enabled - International Version (No Warranty),339,https://www.amazon.com/Canon-PowerShot-SX60-Digital-Camera/dp/B00NM0VXYW/ref=sr_1_351/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-351&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Nikon D750 Digital SLR Camera & 24-120mm f/4 VR Lens with 64GB Card + Battery & Charger + Backpack + 3 Filters + Flash + Kit,"1,989",https://www.amazon.com/Nikon-Digital-24-120mm-Battery-Backpack/dp/B00NQELFKQ/ref=sr_1_352/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-352&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
"Nikon D3400 DSLR Camera (Black) Bundle with AF-P DX 18-55mm f/3.5-5.6G VR Lens, Carrying Case and Accessory Kit (29 Items)",569,https://www.amazon.com/Nikon-D3400-3-5-5-6G-Carrying-Accessory/dp/B01LYB1YNO/ref=sr_1_353/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-353&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
Canon EOS Rebel T3 Digital SLR Camera with EF-S 18-55mm f/3.5-5.6 IS Lens (discontinued by manufacturer),399,https://www.amazon.com/Canon-Digital-18-55mm-discontinued-manufacturer/dp/B004J3Y9U6/ref=sr_1_354/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-354&refinements=p_n_condition-type%3A2224373011%2Cp_36%3A5000-99999999,Digital Cameras / Camera & Photo: Electronics,2018-12-11
"Pentax KP 24.32 Ultra-Compact Weatherproof DSLR with 3"" LCD, Black",881,https://www.amazon.com/Pentax-KP-Ultra-Compact-Weatherproof-Black/dp/B01N5RH90B/ref=sr_1_355/138-2521883-7898704?s=photo&ie=UTF8&qid=1544518755&sr=1-355,Digital Cameras / Camera & Photo: Electronics,2018-12-11
